INDEX, AREA       , X          , Y          , COD_MUNICIPIO, MUNICIPIO               , MESO                              , MICRO
    4,  9054090.08, 5649985.992, 7779285.915,       3121258, Delta                   , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5484944.758, 7784015.046,       3133402, Itapagipe               , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5887614.977, 7767181.721,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5623803.838, 7778417.489,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5623215.371, 7777332.3  ,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
   25,  3174630.2 , 5880609.731, 7765693.667,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5880039.833, 7765590.916,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5895721.067, 7764840.533,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5869951.578, 7765746.801,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5627641.269, 7775550.992,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5627064.084, 7775508.937,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5548726.53 , 7777491.123,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5620462.05 , 7774833.379,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5634726.187, 7774113.973,       3170107, Uberaba                 , Triângulo Mineiro e Alto Paranaíba, UBERABA
   25,  3174630.2 , 5875185.351, 7763717.843,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5668942.065, 7772403.118,       3118205, Conquista               , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5668340.755, 7772385.021,       3118205, Conquista               , Triângulo Mineiro e Alto Paranaíba, UBERABA
   25,  3174630.2 , 5882468.791, 7762850.374,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   11,  2403787.33, 5864679.974, 7763132.468,       3130309, Iguatama                , Oeste                             , PIUÍ
    4,  9054090.08, 5541091.237, 7775868.83 ,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5620261.944, 7772890.431,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
