INDEX,AREA,X,Y,COD_MUNICIPIO,MUNICIPIO,MESO,MICRO
24235,1.681,-49.189,-20.182,3127107,Frutal,Sudeste,Frutal
24236,0.756,-49.19,-20.183,3127107,Frutal,Sudeste,Frutal
24237,56.562,-49.218,-20.179,3127107,Frutal,Sudeste,Frutal
24238,57.318,-46.012,-20.18,3105103,Bambuí,Sudeste,Formiga
24239,1.093,-48.937,-20.183,3127107,Frutal,Sudeste,Frutal
24240,25.129,-49.122,-20.182,3127008,Fronteira,Sudeste,Frutal
24241,3.446,-49.181,-20.184,3127107,Frutal,Sudeste,Frutal
24242,3.95,-49.143,-20.184,3127008,Fronteira,Sudeste,Frutal
24243,2.605,-49.14,-20.184,3127008,Fronteira,Sudeste,Frutal
24244,29.667,-46.077,-20.181,3105103,Bambuí,Sudeste,Formiga
24245,56.982,-49.151,-20.18,3127008,Fronteira,Sudeste,Frutal
24246,65.386,-45.769,-20.18,3130309,Iguatama,Sudeste,Formiga
24247,291.469,-48.879,-20.177,3127107,Frutal,Sudeste,Frutal
24248,8.656,-49.147,-20.185,3127008,Fronteira,Sudeste,Frutal
24249,1528.81,-49.19,-20.148,3127107,Frutal,Sudeste,Frutal
24250,27.146,-46.067,-20.182,3105103,Bambuí,Sudeste,Formiga
24251,0.504,-49.119,-20.186,3127008,Fronteira,Sudeste,Frutal
24252,2.521,-49.174,-20.185,3127107,Frutal,Sudeste,Frutal
24253,1.933,-49.123,-20.186,3127008,Fronteira,Sudeste,Frutal
24254,2.185,-49.145,-20.186,3127008,Fronteira,Sudeste,Frutal
24255,49.585,-49.103,-20.182,3127008,Fronteira,Sudeste,Frutal
24256,0.756,-46.064,-20.187,3105103,Bambuí,Sudeste,Formiga
24257,25.548,-48.963,-20.185,3127107,Frutal,Sudeste,Frutal
24258,23.868,-49.112,-20.185,3127008,Fronteira,Sudeste,Frutal
24259,2.269,-49.124,-20.187,3127008,Fronteira,Sudeste,Frutal
24260,0.588,-49.178,-20.188,3127107,Frutal,Sudeste,Frutal
24261,0.924,-49.147,-20.188,3127008,Fronteira,Sudeste,Frutal
